Transaction Date,Product Name,Quantity Sold,Revenue,Profit Margin,Store Location
2023-05-16,Milk,15,87.9,18.33,Houston
2023-05-16,Bananas,87,1673.01,6.81,Houston
2023-05-16,Chicken,68,918.0,10.07,Houston
2023-05-16,Soda,64,698.88,9.33,Houston
2023-05-16,Chips,92,1092.04,11.43,Houston
2023-05-16,Bread,30,533.4,20.75,Houston
2023-05-16,Milk,34,191.76,21.31,Phoenix
2023-05-16,Bananas,74,245.68,12.22,Phoenix
2023-05-16,Chicken,86,1391.48,9.64,Phoenix
2023-05-16,Soda,99,1687.95,7.85,Phoenix
2023-05-16,Chips,72,159.84,5.67,Phoenix
2023-05-16,Bread,35,311.85,17.14,Phoenix
2023-05-17,Milk,27,78.03,11.07,New York
2023-05-17,Bananas,29,546.65,9.03,New York
2023-05-17,Chicken,40,98.8,7.12,New York
2023-05-17,Soda,68,429.08,7.74,New York
2023-05-17,Chips,29,303.34,24.59,New York
2023-05-17,Bread,16,293.44,18.16,New York
2023-05-17,Milk,65,840.45,11.39,Los Angeles
2023-05-17,Bananas,87,1244.97,21.04,Los Angeles
2023-05-17,Chicken,24,186.0,24.4,Los Angeles
2023-05-17,Soda,38,528.58,18.9,Los Angeles
2023-05-17,Chips,62,859.32,7.87,Los Angeles
2023-05-17,Bread,10,48.0,13.35,Los Angeles
2023-05-17,Milk,95,1278.7,13.12,Chicago
2023-05-17,Bananas,53,1041.45,14.66,Chicago
2023-05-17,Chicken,34,245.82,7.59,Chicago
2023-05-17,Soda,26,171.6,12.83,Chicago
2023-05-17,Chips,21,49.14,12.19,Chicago
2023-05-17,Bread,64,876.16,6.69,Chicago
2023-05-17,Milk,55,1064.25,18.14,Houston
2023-05-17,Bananas,12,53.76,24.55,Houston
2023-05-17,Chicken,70,415.8,7.76,Houston
2023-05-17,Soda,18,346.5,19.99,Houston
2023-05-17,Chips,51,856.29,23.02,Houston
2023-05-17,Bread,60,645.6,9.3,Houston
2023-05-17,Milk,100,847.0,14.7,Phoenix
2023-05-17,Bananas,89,1320.76,23.8,Phoenix
2023-05-17,Chicken,38,264.86,18.56,Phoenix
2023-05-17,Soda,67,456.94,21.6,Phoenix
2023-05-17,Chips,28,485.52,6.51,Phoenix
2023-05-17,Bread,72,214.56,12.62,Phoenix
2023-05-18,Milk,32,489.92,10.6,New York
2023-05-18,Bananas,53,1055.76,21.77,New York
2023-05-18,Chicken,13,85.54,19.59,New York
2023-05-18,Soda,19,300.58,13.64,New York
2023-05-18,Chips,87,869.13,7.73,New York
2023-05-18,Bread,24,429.36,14.18,New York
2023-05-18,Milk,70,1353.8,8.92,Los Angeles
2023-05-18,Bananas,42,435.96,24.74,Los Angeles
2023-05-18,Chicken,51,251.94,13.17,Los Angeles
2023-05-18,Soda,87,313.2,18.53,Los Angeles
2023-05-18,Chips,15,67.5,8.39,Los Angeles
2023-05-18,Bread,30,468.3,24.8,Los Angeles
2023-05-18,Milk,31,410.13,9.05,Chicago
2023-05-18,Bananas,91,1671.67,9.74,Chicago
2023-05-18,Chicken,45,364.95,11.92,Chicago
2023-05-18,Soda,63,1116.36,12.25,Chicago
2023-05-18,Chips,80,344.8,23.76,Chicago
2023-05-18,Bread,93,897.45,24.86,Chicago
2023-05-18,Milk,56,670.88,18.6,Houston
2023-05-18,Bananas,11,214.39,8.06,Houston
2023-05-18,Chicken,49,633.57,14.37,Houston
2023-05-18,Soda,46,208.38,19.24,Houston
2023-05-18,Chips,56,837.76,18.09,Houston
2023-05-18,Bread,71,646.81,7.6,Houston
2023-05-18,Milk,58,1110.12,6.22,Phoenix
2023-05-18,Bananas,55,672.1,8.03,Phoenix
2023-05-18,Chicken,71,948.56,23.59,Phoenix
2023-05-18,Soda,32,113.28,17.21,Phoenix
2023-05-18,Chips,90,1328.4,8.16,Phoenix
2023-05-18,Bread,27,171.18,19.52,Phoenix
2023-05-19,Milk,93,1256.43,6.17,New York
2023-05-19,Bananas,37,612.35,22.95,New York
2023-05-19,Chicken,47,454.96,17.55,New York
2023-05-19,Soda,28,331.52,18.45,New York
2023-05-19,Chips,53,199.28,12.44,New York
2023-05-19,Bread,67,253.26,11.81,New York
2023-05-19,Milk,37,293.78,24.7,Los Angeles
2023-05-19,Bananas,52,531.44,20.72,Los Angeles
2023-05-19,Chicken,18,225.18,6.45,Los Angeles
2023-05-19,Soda,19,194.18,7.58,Los Angeles
2023-05-19,Chips,40,229.6,14.66,Los Angeles
2023-05-19,Bread,42,439.74,17.07,Los Angeles
2023-05-19,Milk,96,439.68,18.8,Chicago
2023-05-19,Bananas,26,73.84,21.75,Chicago
2023-05-19,Chicken,100,454.0,11.2,Chicago
2023-05-19,Soda,97,878.82,10.17,Chicago
2023-05-19,Chips,38,212.42,17.4,Chicago
2023-05-19,Bread,41,424.35,11.03,Chicago
2023-05-19,Milk,82,1509.62,12.0,Houston
2023-05-19,Bananas,23,177.1,9.91,Houston
2023-05-19,Chicken,58,595.08,7.88,Houston
2023-05-19,Soda,56,669.2,10.68,Houston
2023-05-19,Chips,18,106.2,23.71,Houston
2023-05-19,Bread,23,416.76,8.32,Houston
2023-05-19,Milk,10,128.0,23.54,Phoenix
2023-05-19,Bananas,77,440.44,15.91,Phoenix
2023-05-19,Chicken,78,1414.92,17.47,Phoenix
2023-05-19,Soda,43,710.36,19.61,Phoenix
2023-05-19,Chips,75,1005.0,7.2,Phoenix
2023-05-19,Bread,50,235.0,21.86,Phoenix
2023-05-20,Milk,60,991.8,14.77,New York
2023-05-20,Bananas,75,1351.5,20.28,New York
2023-05-20,Chicken,49,808.99,11.11,New York
2023-05-20,Soda,54,388.8,20.48,New York
2023-05-20,Chips,26,382.2,17.16,New York
2023-05-20,Bread,74,855.44,18.93,New York
2023-05-20,Milk,17,330.65,22.56,Los Angeles
2023-05-20,Bananas,43,226.18,23.82,Los Angeles
2023-05-20,Chicken,11,172.92,12.04,Los Angeles
2023-05-20,Soda,84,979.44,22.53,Los Angeles
2023-05-20,Chips,38,232.18,12.05,Los Angeles
2023-05-20,Bread,93,1737.24,9.59,Los Angeles
2023-05-20,Milk,22,236.94,16.09,Chicago
2023-05-20,Bananas,97,511.19,12.61,Chicago
2023-05-20,Chicken,68,875.16,10.11,Chicago
2023-05-20,Soda,79,1270.32,24.07,Chicago
2023-05-20,Chips,45,800.55,17.84,Chicago
2023-05-20,Bread,14,140.28,6.49,Chicago
2023-05-20,Milk,59,1145.78,9.95,Houston
2023-05-20,Bananas,65,1190.8,11.1,Houston
2023-05-20,Chicken,87,661.2,24.81,Houston
2023-05-20,Soda,42,667.38,5.15,Houston
2023-05-20,Chips,26,485.42,17.78,Houston
2023-05-20,Bread,64,1252.48,19.25,Houston
2023-05-20,Milk,81,1236.87,11.64,Phoenix
2023-05-20,Bananas,52,729.56,6.3,Phoenix
2023-05-20,Chicken,51,605.37,10.46,Phoenix
2023-05-20,Soda,38,722.76,7.74,Phoenix
2023-05-20,Chips,26,154.18,10.07,Phoenix
2023-05-20,Bread,46,718.52,10.7,Phoenix
2023-05-21,Milk,91,279.37,18.75,New York
2023-05-21,Bananas,76,224.2,19.8,New York
2023-05-21,Chicken,27,469.26,21.89,New York
2023-05-21,Soda,66,405.9,22.21,New York
2023-05-21,Chips,59,878.51,9.66,New York
2023-05-21,Bread,49,331.73,9.34,New York
2023-05-21,Milk,51,275.4,5.77,Los Angeles
2023-05-21,Bananas,89,1694.56,17.89,Los Angeles
2023-05-21,Chicken,32,217.6,17.36,Los Angeles
2023-05-21,Soda,91,1758.12,12.78,Los Angeles
2023-05-21,Chips,51,557.94,20.26,Los Angeles
2023-05-21,Bread,99,1555.29,24.63,Los Angeles
2023-05-21,Milk,81,877.23,15.81,Chicago
2023-05-21,Bananas,66,259.38,13.09,Chicago
2023-05-21,Chicken,79,1491.52,8.04,Chicago
2023-05-21,Soda,19,123.88,15.08,Chicago
2023-05-21,Chips,44,866.36,19.76,Chicago
2023-05-21,Bread,71,261.99,5.1,Chicago
2023-05-21,Milk,60,838.8,16.07,Houston
2023-05-21,Bananas,67,836.16,6.28,Houston
2023-05-21,Chicken,34,68.0,9.24,Houston
2023-05-21,Soda,44,603.24,17.29,Houston
2023-05-21,Chips,24,401.52,11.75,Houston
2023-05-21,Bread,46,551.08,11.82,Houston
2023-05-21,Milk,94,1563.22,20.66,Phoenix
2023-05-21,Bananas,12,161.64,8.03,Phoenix
2023-05-21,Chicken,84,1449.0,24.92,Phoenix
2023-05-21,Soda,22,148.94,5.46,Phoenix
2023-05-21,Chips,70,1162.0,12.58,Phoenix
2023-05-21,Bread,19,220.21,8.46,Phoenix
2023-05-22,Milk,82,1589.98,8.49,New York
2023-05-22,Bananas,30,177.3,9.65,New York
2023-05-22,Chicken,72,1249.2,12.53,New York
2023-05-22,Soda,49,810.95,9.18,New York
2023-05-22,Chips,99,1129.59,16.33,New York
2023-05-22,Bread,55,196.35,10.81,New York
2023-05-22,Milk,33,424.71,19.2,Los Angeles
2023-05-22,Bananas,86,265.74,23.0,Los Angeles
2023-05-22,Chicken,88,1041.04,14.08,Los Angeles
2023-05-22,Soda,45,355.05,20.53,Los Angeles
2023-05-22,Chips,86,873.76,21.6,Los Angeles
2023-05-22,Bread,37,193.51,13.88,Los Angeles
2023-05-22,Milk,58,893.2,18.64,Chicago
2023-05-22,Bananas,46,605.36,6.49,Chicago
2023-05-22,Chicken,14,137.2,23.49,Chicago
2023-05-22,Soda,37,247.9,18.44,Chicago
2023-05-22,Chips,98,595.84,12.06,Chicago
2023-05-22,Bread,99,678.15,15.89,Chicago
2023-05-22,Milk,14,180.46,19.68,Houston
2023-05-22,Bananas,17,102.85,9.47,Houston
2023-05-22,Chicken,74,853.22,11.7,Houston
2023-05-22,Soda,37,139.49,21.5,Houston
2023-05-22,Chips,89,1368.82,22.58,Houston
2023-05-22,Bread,56,764.4,14.1,Houston
2023-05-22,Milk,23,264.04,17.47,Phoenix
2023-05-22,Bananas,43,753.36,11.35,Phoenix
2023-05-22,Chicken,80,956.0,22.95,Phoenix
2023-05-22,Soda,79,677.03,5.04,Phoenix
2023-05-22,Chips,25,490.0,20.19,Phoenix
2023-05-22,Bread,54,455.22,21.72,Phoenix
2023-05-23,Milk,100,1107.0,24.76,New York
2023-05-23,Bananas,100,1816.0,12.91,New York
2023-05-23,Chicken,88,227.92,13.48,New York
2023-05-23,Soda,26,156.78,17.15,New York
2023-05-23,Chips,12,86.4,20.65,New York
2023-05-23,Bread,18,359.28,15.96,New York
2023-05-23,Milk,74,1047.84,9.67,Los Angeles
2023-05-23,Bananas,56,839.44,21.54,Los Angeles
2023-05-23,Chicken,23,373.75,21.51,Los Angeles
2023-05-23,Soda,62,233.74,6.18,Los Angeles
2023-05-23,Chips,49,536.55,8.07,Los Angeles
2023-05-23,Bread,73,1007.4,24.09,Los Angeles
2023-05-23,Milk,23,427.8,9.75,Chicago
2023-05-23,Bananas,14,168.56,5.71,Chicago
2023-05-23,Chicken,38,630.04,23.75,Chicago
2023-05-23,Soda,11,108.13,23.22,Chicago
2023-05-23,Chips,65,1224.6,14.78,Chicago
2023-05-23,Bread,71,422.45,12.72,Chicago
2023-05-23,Milk,88,1373.68,12.17,Houston
2023-05-23,Bananas,51,574.77,15.69,Houston
2023-05-23,Chicken,95,859.75,20.56,Houston
2023-05-23,Soda,85,963.05,12.56,Houston
2023-05-23,Chips,42,551.04,7.83,Houston
2023-05-23,Bread,77,1156.54,22.4,Houston
2023-05-23,Milk,18,217.62,24.22,Phoenix
2023-05-23,Bananas,45,123.75,19.43,Phoenix
2023-05-23,Chicken,67,190.28,13.09,Phoenix
2023-05-23,Soda,28,199.92,20.9,Phoenix
2023-05-23,Chips,90,1779.3,24.19,Phoenix
2023-05-23,Bread,24,415.2,11.1,Phoenix
2023-05-24,Milk,51,960.84,6.98,New York
2023-05-24,Bananas,19,300.77,24.5,New York
2023-05-24,Chicken,89,705.77,5.36,New York
2023-05-24,Soda,91,423.15,6.23,New York
2023-05-24,Chips,84,929.04,14.58,New York
2023-05-24,Bread,37,380.73,21.44,New York
2023-05-24,Milk,80,883.2,6.0,Los Angeles
2023-05-24,Bananas,84,520.8,20.96,Los Angeles
2023-05-24,Chicken,80,1191.2,11.62,Los Angeles
2023-05-24,Soda,73,721.97,6.08,Los Angeles
2023-05-24,Chips,18,307.26,7.88,Los Angeles
2023-05-24,Bread,89,598.97,14.44,Los Angeles
2023-05-24,Milk,17,338.47,6.83,Chicago
2023-05-24,Bananas,87,1166.67,18.68,Chicago
2023-05-24,Chicken,59,469.64,8.94,Chicago
2023-05-24,Soda,25,444.5,19.24,Chicago
2023-05-24,Chips,73,1400.87,15.75,Chicago
2023-05-24,Bread,73,578.16,8.07,Chicago
2023-05-24,Milk,26,404.3,24.18,Houston
2023-05-24,Bananas,70,1215.2,6.51,Houston
2023-05-24,Chicken,93,422.22,22.88,Houston
2023-05-24,Soda,58,316.1,18.39,Houston
2023-05-24,Chips,22,300.08,10.53,Houston
2023-05-24,Bread,30,331.5,24.45,Houston
2023-05-24,Milk,21,353.85,8.82,Phoenix
2023-05-24,Bananas,80,204.8,18.46,Phoenix
2023-05-24,Chicken,25,245.25,8.52,Phoenix
2023-05-24,Soda,33,145.2,17.02,Phoenix
2023-05-24,Chips,78,737.1,14.87,Phoenix
2023-05-24,Bread,63,1052.1,21.59,Phoenix
2023-05-25,Milk,81,1219.86,21.5,New York
2023-05-25,Bananas,28,220.64,23.55,New York
2023-05-25,Chicken,36,440.64,9.47,New York
2023-05-25,Soda,18,108.0,14.76,New York
2023-05-25,Chips,53,587.77,10.43,New York
2023-05-25,Bread,47,475.64,20.33,New York
2023-05-25,Milk,88,391.6,19.9,Los Angeles
2023-05-25,Bananas,59,454.3,20.29,Los Angeles
2023-05-25,Chicken,41,701.1,12.72,Los Angeles
2023-05-25,Soda,82,370.64,10.78,Los Angeles
2023-05-25,Chips,94,780.2,5.98,Los Angeles
2023-05-25,Bread,45,217.35,21.14,Los Angeles
2023-05-25,Milk,93,691.92,9.57,Chicago
2023-05-25,Bananas,34,531.42,18.31,Chicago
2023-05-25,Chicken,80,1540.0,10.35,Chicago
2023-05-25,Soda,99,685.08,22.41,Chicago
2023-05-25,Chips,70,1381.8,15.65,Chicago
2023-05-25,Bread,98,797.72,17.93,Chicago
2023-05-25,Milk,18,198.72,22.32,Houston
2023-05-25,Bananas,44,227.92,17.14,Houston
2023-05-25,Chicken,37,621.6,7.37,Houston
2023-05-25,Soda,63,994.77,17.51,Houston
2023-05-25,Chips,49,861.91,16.62,Houston
2023-05-25,Bread,65,177.45,7.38,Houston
2023-05-25,Milk,15,76.65,18.04,Phoenix
2023-05-25,Bananas,68,1038.36,19.37,Phoenix
2023-05-25,Chicken,91,1406.86,24.09,Phoenix
2023-05-25,Soda,38,534.28,19.64,Phoenix
2023-05-25,Chips,26,278.2,17.11,Phoenix
2023-05-25,Bread,23,441.83,14.07,Phoenix
2023-05-26,Milk,78,687.18,22.13,New York
2023-05-26,Bananas,24,106.08,24.35,New York
2023-05-26,Chicken,53,610.03,10.5,New York
2023-05-26,Soda,20,80.8,16.3,New York
2023-05-26,Chips,45,286.65,13.71,New York
2023-05-26,Bread,92,1735.12,8.61,New York
2023-05-26,Milk,32,504.0,11.22,Los Angeles
2023-05-26,Bananas,83,605.9,23.82,Los Angeles
2023-05-26,Chicken,73,357.7,7.4,Los Angeles
2023-05-26,Soda,14,272.16,5.44,Los Angeles
2023-05-26,Chips,35,396.55,12.47,Los Angeles
2023-05-26,Bread,23,370.76,16.13,Los Angeles
2023-05-26,Milk,86,286.38,10.05,Chicago
2023-05-26,Bananas,87,641.19,21.26,Chicago
2023-05-26,Chicken,89,409.4,18.76,Chicago
2023-05-26,Soda,35,438.55,15.71,Chicago
2023-05-26,Chips,28,347.48,12.82,Chicago
2023-05-26,Bread,72,534.24,8.72,Chicago
2023-05-26,Milk,85,649.4,20.99,Houston
2023-05-26,Bananas,63,1238.58,12.32,Houston
2023-05-26,Chicken,65,1231.75,24.69,Houston
2023-05-26,Soda,17,43.86,10.03,Houston
2023-05-26,Chips,34,609.28,21.91,Houston
2023-05-26,Bread,72,804.96,5.46,Houston
2023-05-26,Milk,74,996.04,5.01,Phoenix
2023-05-26,Bananas,85,284.75,23.87,Phoenix
2023-05-26,Chicken,21,76.02,21.71,Phoenix
2023-05-26,Soda,12,149.4,10.79,Phoenix
2023-05-26,Chips,92,196.88,23.88,Phoenix
2023-05-26,Bread,45,658.8,24.65,Phoenix
2023-05-27,Milk,31,567.92,21.64,New York
2023-05-27,Bananas,87,904.8,24.38,New York
2023-05-27,Chicken,30,573.0,22.9,New York
2023-05-27,Soda,57,614.46,13.28,New York
2023-05-27,Chips,63,316.89,7.32,New York
2023-05-27,Bread,20,329.4,6.26,New York
2023-05-27,Milk,75,340.5,20.95,Los Angeles
2023-05-27,Bananas,36,367.92,21.95,Los Angeles
2023-05-27,Chicken,15,224.25,5.99,Los Angeles
2023-05-27,Soda,81,366.93,10.49,Los Angeles
2023-05-27,Chips,100,1919.0,6.49,Los Angeles
2023-05-27,Bread,25,68.75,11.35,Los Angeles
2023-05-27,Milk,46,426.88,15.56,Chicago
2023-05-27,Bananas,31,174.53,22.45,Chicago
2023-05-27,Chicken,98,1267.14,11.87,Chicago
2023-05-27,Soda,100,1920.0,23.21,Chicago
2023-05-27,Chips,84,506.52,14.63,Chicago
2023-05-27,Bread,86,792.06,16.58,Chicago
2023-05-27,Milk,100,241.0,17.14,Houston
2023-05-27,Bananas,97,798.31,22.26,Houston
2023-05-27,Chicken,94,1317.88,12.64,Houston
2023-05-27,Soda,24,145.44,20.35,Houston
2023-05-27,Chips,76,927.96,16.39,Houston
2023-05-27,Bread,74,982.72,20.14,Houston
2023-05-27,Milk,35,359.1,5.09,Phoenix
2023-05-27,Bananas,67,1000.31,8.29,Phoenix
2023-05-27,Chicken,67,367.83,8.95,Phoenix
2023-05-27,Soda,35,168.35,11.07,Phoenix
2023-05-27,Chips,11,93.83,18.68,Phoenix
2023-05-27,Bread,25,244.5,11.5,Phoenix
2023-05-28,Milk,27,443.61,9.97,New York
2023-05-28,Bananas,39,563.94,15.93,New York
2023-05-28,Chicken,66,1171.5,20.63,New York
2023-05-28,Soda,100,871.0,5.11,New York
2023-05-28,Chips,48,287.04,15.72,New York
2023-05-28,Bread,43,750.78,20.24,New York
2023-05-28,Milk,40,331.6,6.22,Los Angeles
2023-05-28,Bananas,58,1102.58,15.56,Los Angeles
2023-05-28,Chicken,18,38.34,15.66,Los Angeles
2023-05-28,Soda,91,1206.66,14.77,Los Angeles
2023-05-28,Chips,10,151.8,22.79,Los Angeles
2023-05-28,Bread,86,1427.6,18.16,Los Angeles
2023-05-28,Milk,20,66.2,10.61,Chicago
2023-05-28,Bananas,25,304.75,14.05,Chicago
2023-05-28,Chicken,56,246.96,17.67,Chicago
2023-05-28,Soda,86,1053.5,20.69,Chicago
2023-05-28,Chips,25,493.5,21.52,Chicago
2023-05-28,Bread,35,145.25,14.62,Chicago
2023-05-28,Milk,40,518.0,8.11,Houston
2023-05-28,Bananas,76,1446.28,21.71,Houston
2023-05-28,Chicken,20,372.4,17.32,Houston
2023-05-28,Soda,58,1097.94,9.86,Houston
2023-05-28,Chips,72,757.44,24.18,Houston
2023-05-28,Bread,61,703.33,13.57,Houston
2023-05-28,Milk,63,162.54,22.21,Phoenix
2023-05-28,Bananas,12,65.28,20.03,Phoenix
2023-05-28,Chicken,14,68.88,6.61,Phoenix
2023-05-28,Soda,10,167.2,20.38,Phoenix
2023-05-28,Chips,41,257.07,11.7,Phoenix
2023-05-28,Bread,18,79.56,18.93,Phoenix
2023-05-29,Milk,86,786.9,16.34,New York
2023-05-29,Bananas,29,278.11,10.8,New York
2023-05-29,Chicken,62,354.64,20.91,New York
2023-05-29,Soda,57,1136.01,18.75,New York
2023-05-29,Chips,22,383.02,8.09,New York
2023-05-29,Bread,88,265.76,18.47,New York
2023-05-29,Milk,66,1049.4,18.96,Los Angeles
2023-05-29,Bananas,100,477.0,23.88,Los Angeles
2023-05-29,Chicken,40,477.6,18.0,Los Angeles
2023-05-29,Soda,92,1368.96,15.15,Los Angeles
2023-05-29,Chips,86,479.88,15.48,Los Angeles
2023-05-29,Bread,36,658.08,9.73,Los Angeles
2023-05-29,Milk,72,482.4,20.12,Chicago
2023-05-29,Bananas,79,1094.15,15.16,Chicago
2023-05-29,Chicken,70,772.1,12.47,Chicago
2023-05-29,Soda,42,315.42,14.15,Chicago
2023-05-29,Chips,36,134.28,7.68,Chicago
2023-05-29,Bread,67,379.22,12.74,Chicago
2023-05-29,Milk,12,139.56,6.96,Houston
2023-05-29,Bananas,37,637.51,9.26,Houston
2023-05-29,Chicken,20,284.2,16.31,Houston
2023-05-29,Soda,48,389.28,12.96,Houston
2023-05-29,Chips,90,1234.8,18.74,Houston
2023-05-29,Bread,38,160.74,23.89,Houston
2023-05-29,Milk,35,339.15,13.08,Phoenix
2023-05-29,Bananas,13,132.73,21.83,Phoenix
2023-05-29,Chicken,42,565.32,12.92,Phoenix
2023-05-29,Soda,66,646.14,11.58,Phoenix
2023-05-29,Chips,92,1495.0,9.74,Phoenix
2023-05-29,Bread,36,298.08,20.65,Phoenix
2023-05-30,Milk,56,982.8,23.55,New York
2023-05-30,Bananas,93,1813.5,7.87,New York
2023-05-30,Chicken,58,252.3,10.15,New York
2023-05-30,Soda,10,130.4,8.02,New York
2023-05-30,Chips,29,165.59,19.3,New York
2023-05-30,Bread,34,628.66,9.67,New York
2023-05-30,Milk,35,565.25,16.01,Los Angeles
2023-05-30,Bananas,86,1072.42,8.69,Los Angeles
2023-05-30,Chicken,14,258.02,12.18,Los Angeles
2023-05-30,Soda,64,1089.92,18.31,Los Angeles
2023-05-30,Chips,60,321.0,19.35,Los Angeles
2023-05-30,Bread,15,203.55,15.41,Los Angeles
2023-05-30,Milk,66,997.92,18.48,Chicago
2023-05-30,Bananas,32,65.6,8.71,Chicago
2023-05-30,Chicken,55,821.7,11.59,Chicago
2023-05-30,Soda,54,355.86,20.52,Chicago
2023-05-30,Chips,24,168.96,15.69,Chicago
2023-05-30,Bread,80,1003.2,6.99,Chicago
2023-05-30,Milk,69,1234.41,8.55,Houston
2023-05-30,Bananas,50,141.0,19.36,Houston
2023-05-30,Chicken,30,210.6,13.18,Houston
2023-05-30,Soda,90,1057.5,5.39,Houston
2023-05-30,Chips,60,273.0,19.51,Houston
2023-05-30,Bread,70,1395.8,5.78,Houston
2023-05-30,Milk,44,217.8,10.36,Phoenix
2023-05-30,Bananas,50,966.5,9.45,Phoenix
2023-05-30,Chicken,49,859.95,7.89,Phoenix
2023-05-30,Soda,55,604.45,16.86,Phoenix
2023-05-30,Chips,85,1445.85,7.36,Phoenix
2023-05-30,Bread,36,230.76,16.19,Phoenix
2023-05-31,Milk,59,1018.93,11.05,New York
2023-05-31,Bananas,35,261.1,19.05,New York
2023-05-31,Chicken,88,689.92,23.79,New York
2023-05-31,Soda,63,1181.88,20.01,New York
2023-05-31,Chips,11,148.06,14.03,New York
2023-05-31,Bread,52,785.2,8.82,New York
2023-05-31,Milk,18,152.1,6.11,Los Angeles
2023-05-31,Bananas,64,1264.0,10.42,Los Angeles
2023-05-31,Chicken,45,626.4,20.67,Los Angeles
2023-05-31,Soda,85,652.8,11.55,Los Angeles
2023-05-31,Chips,48,513.12,24.31,Los Angeles
2023-05-31,Bread,97,1895.38,23.66,Los Angeles
2023-05-31,Milk,88,1398.32,9.0,Chicago
2023-05-31,Bananas,73,1334.44,6.89,Chicago
2023-05-31,Chicken,20,258.8,24.27,Chicago
2023-05-31,Soda,53,257.05,23.3,Chicago
2023-05-31,Chips,10,117.6,19.58,Chicago
2023-05-31,Bread,93,1024.86,19.82,Chicago
2023-05-31,Milk,94,1072.54,19.82,Houston
2023-05-31,Bananas,95,287.85,15.19,Houston
2023-05-31,Chicken,98,306.74,24.03,Houston
2023-05-31,Soda,87,1267.59,24.66,Houston
2023-05-31,Chips,31,287.68,10.22,Houston
2023-05-31,Bread,39,396.24,5.93,Houston
2023-05-31,Milk,96,1056.96,18.86,Phoenix
2023-05-31,Bananas,84,687.12,14.37,Phoenix
2023-05-31,Chicken,70,985.6,16.38,Phoenix
2023-05-31,Soda,24,404.4,8.89,Phoenix
2023-05-31,Chips,17,101.83,24.24,Phoenix
2023-05-31,Bread,37,432.53,22.21,Phoenix
2023-06-01,Milk,15,48.6,21.47,New York
2023-06-01,Bananas,80,349.6,18.43,New York
2023-06-01,Chicken,74,1265.4,6.76,New York
2023-06-01,Soda,66,242.88,16.75,New York
2023-06-01,Chips,53,330.72,15.65,New York
2023-06-01,Bread,69,347.76,14.36,New York
2023-06-01,Milk,93,332.01,18.82,Los Angeles
2023-06-01,Bananas,90,1529.1,23.43,Los Angeles
2023-06-01,Chicken,40,484.0,14.64,Los Angeles
2023-06-01,Soda,27,94.23,15.46,Los Angeles
2023-06-01,Chips,65,1160.9,18.85,Los Angeles
2023-06-01,Bread,97,1387.1,23.05,Los Angeles
2023-06-01,Milk,71,1100.5,19.9,Chicago
2023-06-01,Bananas,29,128.47,15.27,Chicago
2023-06-01,Chicken,63,956.97,19.47,Chicago
2023-06-01,Soda,48,119.52,10.9,Chicago
2023-06-01,Chips,15,230.7,5.42,Chicago
2023-06-01,Bread,65,486.85,13.41,Chicago
2023-06-01,Milk,89,1112.5,19.57,Houston
2023-06-01,Bananas,58,1087.5,5.3,Houston
2023-06-01,Chicken,18,235.44,21.24,Houston
2023-06-01,Soda,38,692.36,6.39,Houston
2023-06-01,Chips,70,910.0,14.72,Houston
2023-06-01,Bread,23,348.22,14.54,Houston
2023-06-01,Milk,62,1158.78,5.28,Phoenix
2023-06-01,Bananas,87,770.82,9.45,Phoenix
2023-06-01,Chicken,54,433.62,22.68,Phoenix
2023-06-01,Soda,33,407.88,20.91,Phoenix
2023-06-01,Chips,77,218.68,10.79,Phoenix
2023-06-01,Bread,52,179.92,13.38,Phoenix
2023-06-02,Milk,43,566.74,15.91,New York
2023-06-02,Bananas,60,453.0,22.53,New York
2023-06-02,Chicken,68,312.12,6.0,New York
2023-06-02,Soda,78,1140.36,5.72,New York
2023-06-02,Chips,67,1067.31,8.3,New York
2023-06-02,Bread,85,1605.65,23.4,New York
2023-06-02,Milk,11,184.8,10.13,Los Angeles
2023-06-02,Bananas,45,717.3,17.43,Los Angeles
2023-06-02,Chicken,90,589.5,15.73,Los Angeles
2023-06-02,Soda,30,268.2,21.68,Los Angeles
2023-06-02,Chips,80,1211.2,10.03,Los Angeles
2023-06-02,Bread,63,184.59,8.66,Los Angeles
2023-06-02,Milk,76,433.96,16.49,Chicago
2023-06-02,Bananas,59,145.73,24.89,Chicago
2023-06-02,Chicken,100,1966.0,10.73,Chicago
2023-06-02,Soda,41,273.06,5.38,Chicago
2023-06-02,Chips,28,164.64,9.76,Chicago
2023-06-02,Bread,58,512.72,11.26,Chicago
2023-06-02,Milk,64,580.48,22.43,Houston
2023-06-02,Bananas,44,670.12,20.56,Houston
2023-06-02,Chicken,86,1548.86,11.15,Houston
2023-06-02,Soda,53,504.56,18.49,Houston
2023-06-02,Chips,70,179.2,15.53,Houston
2023-06-02,Bread,12,160.56,20.2,Houston
2023-06-02,Milk,72,1287.36,10.45,Phoenix
2023-06-02,Bananas,36,123.84,18.17,Phoenix
2023-06-02,Chicken,92,208.84,11.28,Phoenix
2023-06-02,Soda,41,609.67,10.54,Phoenix
2023-06-02,Chips,52,738.92,19.82,Phoenix
2023-06-02,Bread,44,263.12,24.81,Phoenix
2023-06-03,Milk,42,130.62,7.31,New York
2023-06-03,Bananas,54,504.36,9.89,New York
2023-06-03,Chicken,49,473.34,8.39,New York
2023-06-03,Soda,50,631.5,6.43,New York
